scene_id agent_id completed_episodes green amber red amber_red collision wall not_permitted target step_count
6 3 27 1 0 0 0 0 0 0 1 1183
16 7 27 0 1 0 0 0 0 0 1 211
20 4 34 0 1 0 0 0 0 0 1 219
17 7 30 1 0 0 0 0 0 0 1 1024
21 4 33 0 1 0 0 0 0 0 1 229
12 9 31 0 1 0 0 0 0 0 1 248
16 3 32 0 1 0 0 0 0 0 1 254
17 6 32 1 0 0 0 0 0 0 1 1106
17 2 33 0 0 0 0 1 0 0 0 30
17 6 32 0 0 0 0 1 0 0 0 1
7 5 33 0 1 1 0 0 0 0 0 118
6 7 29 1 0 0 0 0 0 0 1 1233
9 2 34 1 0 0 0 0 0 0 1 244
7 8 31 0 1 0 0 0 0 0 1 270
12 4 27 0 1 0 0 0 0 0 1 203
10 4 32 0 1 0 0 0 0 0 1 368
13 5 32 0 0 0 0 1 0 0 0 203
13 9 33 0 0 0 0 1 0 0 0 338
13 2 30 1 0 0 0 0 0 0 1 1146
7 4 33 0 1 0 0 0 0 0 1 184
14 9 25 1 0 0 0 0 0 0 1 385
16 2 28 0 1 0 0 0 0 0 1 221
8 3 24 1 0 0 0 0 0 0 1 947
14 5 28 1 0 0 0 0 0 0 1 293
21 6 29 1 0 0 0 0 0 0 1 1292
15 5 29 0 1 0 0 0 0 0 1 240
13 7 22 1 0 0 0 0 0 0 1 2536
13 3 26 1 0 0 0 0 0 0 1 1152
20 9 26 0 1 0 0 0 0 0 1 253
13 6 31 1 0 0 0 0 0 0 1 1185
19 7 31 1 0 0 0 0 0 0 1 1199
9 3 32 1 0 0 0 0 0 0 1 260
19 2 32 1 0 0 0 0 0 0 1 1218
9 7 31 0 1 0 0 0 0 0 1 186
14 8 35 1 0 0 0 0 0 0 1 271
20 5 31 0 1 0 0 0 0 0 1 244
19 3 30 1 0 0 0 0 0 0 1 1165
12 8 31 0 1 0 0 0 0 0 1 287
8 6 30 1 0 0 0 0 0 0 1 956
19 6 30 2 0 0 0 0 0 0 1 1100
14 9 26 0 1 1 0 0 0 0 0 95
18 8 31 1 0 0 0 0 0 0 1 973
9 6 34 1 1 0 0 0 0 0 1 335
6 6 33 1 0 0 0 0 0 0 1 223
14 4 32 0 1 0 0 0 0 0 1 218
6 2 33 1 0 0 0 0 0 0 1 218
20 8 31 0 1 0 0 0 0 0 1 323
18 5 29 1 0 0 0 0 0 0 1 1114
17 3 35 1 0 0 0 0 0 0 1 231
10 7 34 1 0 0 0 0 0 0 1 1041
10 2 33 1 0 0 0 0 0 0 1 1126
6 7 30 1 1 0 0 0 0 0 1 213
21 2 32 1 0 0 0 0 0 0 1 1031
12 3 32 1 0 0 0 0 0 0 1 1058
9 2 35 0 1 0 0 0 0 0 1 221
18 9 31 1 0 0 0 0 0 0 1 1119
21 7 25 1 0 0 0 0 0 0 1 1077
6 3 28 1 0 0 0 0 0 0 1 272
21 3 29 1 0 0 0 0 0 0 1 962
17 7 31 1 0 0 0 0 0 0 1 267
12 6 33 1 0 0 0 0 0 0 1 1030
13 6 32 1 0 0 0 0 0 0 1 187
10 3 26 1 0 0 0 0 0 0 1 1312
10 6 30 1 0 0 0 0 0 0 1 1223
18 4 31 1 0 0 0 0 0 0 1 1052
8 8 30 1 0 0 0 0 0 0 1 2204
13 3 27 1 0 0 0 0 0 0 1 214
13 2 31 1 0 0 0 0 0 0 1 246
15 6 32 1 0 0 0 0 0 0 1 497
11 7 32 1 0 0 0 0 0 0 1 1102
7 2 33 1 0 0 0 0 0 0 1 872
15 3 30 1 0 0 0 0 0 0 1 1015
15 2 31 1 0 0 0 0 0 0 1 505
6 7 31 0 1 1 0 0 0 0 0 75
19 7 32 1 0 0 0 0 0 0 1 216
21 6 30 1 0 0 0 0 0 0 1 245
17 6 33 1 0 0 0 0 0 0 1 298
11 6 36 1 0 0 0 0 0 0 1 1249
8 7 29 1 0 0 0 0 0 0 1 1091
17 2 34 1 0 0 0 0 0 0 1 311
16 4 31 1 0 0 0 0 0 0 1 982
12 2 34 1 0 0 0 0 0 0 1 1095
14 3 35 0 0 0 0 1 0 0 0 992
14 7 32 0 0 0 0 1 0 0 0 970
19 6 31 1 0 0 0 0 0 0 1 196
15 7 26 1 0 0 0 0 0 0 1 1103
13 7 23 1 0 0 0 0 0 0 1 283
6 6 34 0 1 0 0 0 0 0 1 173
8 3 25 1 0 0 0 0 0 0 1 290
20 2 28 1 0 0 0 0 0 0 1 1080
19 2 33 1 0 0 0 0 0 0 1 270
8 6 31 1 0 0 0 0 0 0 1 227
20 3 28 1 0 0 0 0 0 0 1 991
7 7 32 1 0 0 0 0 0 0 1 953
18 5 30 1 0 0 0 0 0 0 1 198
11 3 31 1 0 0 0 0 0 0 1 1143
19 3 31 1 0 0 0 0 0 0 1 277
10 7 35 1 0 0 0 0 0 0 1 172
6 2 34 0 1 0 0 0 0 0 1 223
12 7 32 1 0 0 0 0 0 0 1 1152
20 6 26 1 0 0 0 0 0 0 1 1000
17 3 36 0 1 0 0 0 0 0 1 210
7 6 31 1 0 0 0 0 0 0 1 1220
16 8 33 1 0 0 0 0 0 0 1 1150
16 9 27 1 0 0 0 0 0 0 1 929
20 7 34 1 0 0 0 0 0 0 1 1111
10 2 34 1 0 0 0 0 0 0 1 222
16 5 30 1 0 0 0 0 0 0 1 1076
7 3 34 1 0 0 0 0 0 0 1 1149
21 7 26 1 0 0 0 0 0 0 1 212
18 8 32 1 0 0 0 0 0 0 1 319
9 8 27 1 0 0 0 0 0 0 1 914
12 3 33 1 0 0 0 0 0 0 1 244
10 6 31 1 0 0 0 0 0 0 1 203
18 4 32 0 1 0 0 0 0 0 1 216
17 7 32 0 1 0 0 0 0 0 1 236
12 6 34 1 0 0 0 0 0 0 1 236
21 3 30 1 0 0 0 0 0 0 1 246
8 7 30 1 1 0 0 0 0 0 1 187
9 9 30 1 0 0 0 0 0 0 1 944
21 2 33 1 0 0 0 0 0 0 1 278
14 6 35 1 0 0 0 0 0 0 1 1218
10 3 27 1 0 0 0 0 0 0 1 253
15 3 31 1 0 0 0 0 0 0 1 227
13 2 32 0 1 0 0 0 0 0 1 238
16 4 32 1 0 0 0 0 0 0 1 207
18 9 32 0 1 0 0 0 0 0 1 286
19 7 33 0 1 0 0 0 0 0 1 236
18 5 31 0 1 1 0 0 0 0 0 156
14 7 33 1 0 0 0 0 0 0 1 230
17 2 35 0 1 0 0 0 0 0 1 239
11 6 37 1 0 0 0 0 0 0 1 246
21 6 31 1 0 0 0 0 0 0 1 258
9 5 32 1 0 0 0 0 0 0 1 998
8 3 26 0 2 0 0 0 0 0 1 216
8 6 32 0 1 0 0 0 0 0 1 206
7 2 34 1 0 0 0 0 0 0 1 276
15 7 27 1 0 0 0 0 0 0 1 245
6 9 32 1 0 0 0 0 0 0 1 646
19 3 32 0 1 0 0 0 0 0 1 203
20 2 29 1 0 0 0 0 0 0 1 242
15 6 33 1 0 0 0 0 0 0 1 301
12 2 35 1 0 0 0 0 0 0 1 267
17 6 34 0 1 0 0 0 0 0 1 294
7 4 34 0 0 0 0 1 0 0 0 557
7 8 32 0 0 0 0 1 0 0 0 587
7 6 32 1 0 0 0 0 0 0 1 178
14 2 32 1 0 0 0 0 0 0 1 1187
19 2 34 0 1 0 0 0 0 0 1 253
14 3 36 1 0 0 0 0 0 0 1 294
17 3 37 0 1 0 0 0 0 0 1 213
10 7 36 0 1 0 0 0 0 0 1 231
10 2 35 0 1 0 0 0 0 0 1 181
7 7 33 1 0 0 0 0 0 0 1 252
20 3 29 1 0 0 0 0 0 0 1 260
11 7 33 1 0 0 0 0 0 0 1 341
20 6 27 1 0 0 0 0 0 0 1 240
6 8 35 1 0 0 0 0 0 0 1 1028
19 6 32 0 1 0 0 0 0 0 1 328
16 8 34 1 0 0 0 0 0 0 1 228
6 5 32 1 0 0 0 0 0 0 1 730
21 6 32 0 1 1 0 0 0 0 0 110
9 8 28 1 0 0 0 0 0 0 1 196
16 5 31 1 0 0 0 0 0 0 1 225
15 2 32 1 0 0 0 0 0 0 1 379
11 3 32 1 0 0 0 0 0 0 1 299
12 7 33 0 1 0 0 0 0 0 1 282
16 9 28 0 1 0 0 0 0 0 1 249
10 6 32 0 1 0 0 0 0 0 1 215
20 7 35 1 1 0 0 0 0 0 1 251
12 3 34 0 2 0 0 0 0 0 1 227
6 4 31 1 0 0 0 0 0 0 1 1063
16 8 35 0 1 1 0 0 0 0 0 75
12 6 35 0 1 0 0 0 0 0 1 245
21 7 27 0 1 0 0 0 0 0 1 285
9 9 31 1 0 0 0 0 0 0 1 240
7 2 35 0 1 0 0 0 0 0 1 180
21 3 31 0 1 0 0 0 0 0 1 250
16 9 29 0 0 1 0 0 0 0 0 70
13 9 34 1 0 0 0 0 0 0 1 732
7 3 35 1 0 0 0 0 0 0 1 311
13 8 33 1 0 0 0 0 0 0 1 942
10 3 28 0 1 0 0 0 0 0 1 252
16 4 33 0 1 0 0 0 0 0 1 253
14 6 36 1 0 0 0 0 0 0 1 270
7 6 33 0 1 0 0 0 0 0 1 180
12 2 36 0 1 0 0 0 0 0 1 203
21 2 34 0 1 0 0 0 0 0 1 293
17 8 32 1 0 0 0 0 0 0 1 1053
14 7 34 0 1 0 0 0 0 0 1 249
9 5 33 0 1 0 0 0 0 0 1 245
20 2 30 0 1 0 0 0 0 0 1 230
15 2 33 0 1 0 0 0 0 0 1 147
11 7 34 0 1 0 0 0 0 0 1 199
13 4 33 1 0 0 0 0 0 0 1 928
13 5 33 1 0 0 0 0 0 0 1 806
6 9 33 1 0 0 0 0 0 0 1 253
20 6 28 0 1 0 0 0 0 0 1 195
9 9 32 0 1 1 0 0 0 0 0 95
19 3 33 0 0 0 0 1 0 0 0 254
19 7 34 0 0 0 0 1 0 0 0 308
18 2 30 1 0 0 0 0 0 0 1 998
14 3 37 0 1 0 0 0 0 0 1 227
7 7 34 0 1 0 0 0 0 0 1 224
17 5 29 1 0 0 0 0 0 0 1 1135
18 7 35 1 0 0 0 0 0 0 1 1044
6 8 36 1 0 0 0 0 0 0 1 198
11 6 38 0 1 0 0 0 0 0 1 301
17 4 27 1 0 0 0 0 0 0 1 1215
8 9 33 1 0 0 0 0 0 0 1 913
8 4 33 1 0 0 0 0 0 0 1 917
20 3 30 0 1 0 0 0 0 0 1 253
15 7 28 0 1 0 0 0 0 0 1 312
9 4 22 1 0 0 0 0 0 0 0 192
19 4 32 1 0 0 0 0 0 0 1 1228
18 6 33 1 0 0 0 0 0 0 1 1032
14 2 33 0 1 0 0 0 0 0 1 303
8 8 31 1 0 0 0 0 0 0 1 642
9 8 29 0 1 0 0 0 0 0 1 252
6 5 33 1 0 0 0 0 0 0 1 265
18 3 35 1 0 0 0 0 0 0 1 1120
19 8 31 1 0 0 0 0 0 0 1 1121
19 5 26 1 0 0 0 0 0 0 1 1267
6 4 32 1 0 0 0 0 0 0 1 238
19 9 34 1 0 0 0 0 0 0 1 1226
8 5 32 1 0 0 0 0 0 0 1 1026
13 9 35 1 0 0 0 0 0 0 1 219
10 9 31 1 0 0 0 0 0 0 1 1160
21 9 28 1 0 0 0 0 0 0 1 1070
11 5 33 1 0 0 0 0 0 0 1 1124
18 2 31 1 0 0 0 0 0 0 1 181
21 4 34 1 0 0 0 0 0 0 1 1032
12 8 32 1 0 0 0 0 0 0 1 921
13 8 34 1 0 0 0 0 0 0 1 266
10 8 33 1 0 0 0 0 0 0 1 1166
15 9 32 1 0 0 0 0 0 0 1 1086
15 3 32 0 1 0 0 0 0 0 1 527
17 5 30 1 0 0 0 0 0 0 1 197
21 8 32 1 0 0 0 0 0 0 1 1111
12 9 32 1 0 0 0 0 0 0 1 1063
16 3 33 1 0 0 0 0 0 0 1 1062
17 8 33 1 0 0 0 0 0 0 1 264
8 9 34 1 0 0 0 0 0 0 1 199
15 4 30 1 0 0 0 0 0 0 1 1245
12 4 28 1 0 0 0 0 0 0 1 1044
14 5 29 1 0 0 0 1 0 0 0 1013
14 8 36 1 0 0 0 1 0 0 0 969
16 7 28 1 0 0 0 0 0 0 1 1095
11 8 31 1 0 0 0 0 0 0 1 1168
10 5 30 1 0 0 0 0 0 0 1 1133
20 9 27 1 0 0 0 0 0 0 1 1010
17 4 28 0 1 0 0 0 0 0 1 218
13 4 34 1 0 0 0 0 0 0 1 253
8 4 34 1 0 0 0 0 0 0 1 211
6 8 37 0 1 0 0 0 0 0 1 232
13 5 34 1 0 0 0 0 0 0 1 258
18 7 36 1 0 0 0 0 0 0 1 238
16 6 31 1 0 0 0 0 0 0 1 1142
7 8 33 1 0 0 0 0 0 0 1 497
7 9 29 1 0 0 0 0 0 0 0 1129
21 5 34 1 0 0 0 0 0 0 1 1163
9 2 36 1 0 0 0 0 0 0 1 885
11 9 30 1 0 0 0 0 0 0 1 1160
16 2 29 1 0 0 0 0 0 0 1 1075
6 9 34 0 1 0 0 0 0 0 1 294
15 8 33 1 0 0 0 0 0 0 1 1292
16 2 29 0 0 0 0 1 0 0 0 1
16 6 32 0 0 0 0 1 0 0 0 32
17 8 34 0 1 1 0 0 0 0 0 71
15 5 30 1 0 0 0 0 0 0 1 1079
20 5 32 1 0 0 0 0 0 0 1 1047
20 8 32 1 0 0 0 0 0 0 1 974
7 5 34 1 0 0 0 0 0 0 1 1146
6 5 34 0 1 0 0 0 0 0 1 230
19 5 27 1 0 0 0 0 0 0 1 226
14 9 27 1 0 0 0 0 0 0 1 1029
6 4 33 0 1 0 0 0 0 0 1 225
8 5 33 1 0 0 0 0 0 0 1 202
13 9 36 0 1 0 0 0 0 0 1 200
20 4 35 1 0 0 0 0 0 0 1 1197
7 4 35 1 0 0 0 0 0 0 1 580
18 3 36 1 0 0 0 0 0 0 1 254
8 8 32 1 0 0 0 0 0 0 1 271
9 3 33 1 0 0 0 0 0 0 1 1107
18 6 34 1 0 0 0 0 0 0 1 296
10 9 32 1 0 0 0 0 0 0 1 200
13 3 28 0 0 0 0 1 0 0 0 934
13 7 24 0 0 0 0 1 0 0 0 871
9 6 35 1 0 0 0 0 0 0 1 1057
11 4 34 1 0 0 0 0 0 0 1 1261
19 4 33 1 0 0 0 0 0 0 1 327
21 8 33 1 0 0 0 0 0 0 1 181
16 7 29 1 0 0 0 0 0 0 1 175
14 4 33 1 0 0 0 0 0 0 1 1076
18 2 32 0 1 0 0 0 0 0 1 230
19 9 35 1 1 0 0 0 0 0 1 292
10 8 34 1 0 0 0 0 0 0 1 214
13 8 35 0 1 0 0 0 0 0 1 231
19 5 28 0 1 1 0 0 0 0 0 102
12 8 33 1 0 0 0 0 0 0 1 239
9 7 32 1 0 0 0 0 0 0 1 1181
8 4 35 0 1 0 0 0 0 0 1 192
19 8 32 1 0 0 0 0 0 0 1 352
15 9 33 1 0 0 0 0 0 0 1 253
21 9 29 1 0 0 0 0 0 0 1 281
12 4 29 1 0 0 0 0 0 0 1 227
14 8 37 1 0 0 0 0 0 0 1 229
20 9 28 1 0 0 0 0 0 0 1 221
15 4 31 1 0 0 0 0 0 0 1 240
7 8 34 1 0 0 0 0 0 0 1 211
21 5 35 0 1 0 0 0 0 0 1 199
11 8 32 1 0 0 0 0 0 0 1 240
21 4 35 1 1 0 0 0 0 0 1 287
18 7 37 0 1 0 0 0 0 0 1 221
12 9 33 1 0 0 0 0 0 0 1 255
11 5 34 2 0 0 0 0 0 0 1 316
8 9 35 0 1 0 0 0 0 0 1 282
7 5 35 1 0 0 0 0 0 0 1 202
16 2 30 1 0 0 0 0 0 0 1 225
10 5 31 1 0 0 0 0 0 0 1 283
20 8 33 1 0 0 0 0 0 0 1 212
16 3 34 1 0 0 0 0 0 0 1 305
9 2 37 1 0 0 0 0 0 0 1 250
11 9 31 1 0 0 0 0 0 0 1 246
14 9 28 1 0 0 0 0 0 0 1 206
16 6 33 1 0 0 0 0 0 0 1 256
21 4 36 0 1 1 0 0 0 0 0 78
17 2 36 1 0 0 0 0 0 0 1 841
7 9 30 1 0 0 0 0 0 0 1 296
9 3 34 1 0 0 0 0 0 0 1 217
8 5 34 0 1 0 0 0 0 0 1 233
8 8 33 0 2 0 0 0 0 0 1 227
15 6 34 0 1 0 0 0 0 0 1 835
7 4 36 1 0 0 0 0 0 0 1 252
6 6 35 1 0 0 0 0 0 0 1 1090
15 5 31 1 0 0 0 0 0 0 1 301
21 8 34 0 1 0 0 0 0 0 1 212
10 9 33 0 1 0 0 0 0 0 1 245
12 8 34 0 1 0 0 0 0 0 1 190
14 4 34 1 0 0 0 0 0 0 1 209
6 7 32 1 0 0 0 0 0 0 1 1181
15 8 34 1 0 0 0 0 0 0 1 351
14 5 30 1 0 0 0 0 0 0 1 414
10 8 35 0 1 0 0 0 0 0 1 242
11 4 35 1 1 0 0 0 0 0 1 284
11 8 33 0 1 0 0 0 0 0 1 193
11 4 36 0 0 0 0 1 0 0 0 7
11 8 33 0 0 0 0 1 0 0 0 1
10 5 32 0 1 0 0 0 0 0 1 155
13 3 29 1 0 0 0 0 0 0 1 301
17 3 38 1 0 0 0 0 0 0 1 895
13 7 25 1 0 0 0 0 0 0 1 303
17 6 35 1 0 0 0 0 0 0 1 920
17 9 32 1 0 0 0 0 0 0 1 1806
12 4 30 0 1 0 0 0 0 0 1 227
13 2 33 1 0 0 0 0 0 0 1 1004
12 9 34 0 1 0 0 0 0 0 1 208
7 4 37 0 0 1 0 0 0 0 0 91
7 5 36 0 1 0 0 0 0 0 1 172
9 6 36 1 0 0 0 0 0 0 1 311
15 9 34 0 1 0 0 0 0 0 1 243
9 7 33 1 0 0 0 0 0 0 1 258
15 4 32 0 1 0 0 0 0 0 1 237
14 8 38 0 1 0 0 0 0 0 1 247
6 3 29 1 0 0 0 0 0 0 1 1299
15 5 32 0 1 1 0 0 0 0 0 110
7 8 35 0 1 0 0 0 0 0 1 246
16 7 30 0 1 0 0 0 0 0 1 311
21 9 30 0 1 0 0 0 0 0 1 277
21 5 36 0 0 0 0 1 0 0 0 262
21 9 30 0 0 0 0 1 0 0 0 1
11 5 35 0 1 0 0 0 0 0 1 241
13 6 33 1 0 0 0 0 0 0 1 1315
11 9 32 0 1 0 0 0 0 0 1 207
16 6 34 0 1 0 0 0 0 0 1 196
14 9 29 0 1 0 0 0 0 0 1 207
20 5 33 1 0 0 0 0 0 0 1 443
19 6 33 1 0 0 0 0 0 0 1 936
18 9 33 1 0 0 0 0 0 0 1 1071
6 2 35 1 0 0 0 0 0 0 1 1204
18 8 33 2 0 0 0 0 0 0 1 1135
18 4 33 1 0 0 0 0 0 0 1 1119
20 2 31 0 0 0 1 0 0 0 0 797
16 2 31 0 1 0 0 0 0 0 1 262
6 6 36 2 0 0 0 0 0 0 1 182
9 3 35 0 1 0 0 0 0 0 1 209
18 5 32 1 0 0 0 0 0 0 1 1097
20 8 34 0 1 0 0 0 0 0 1 282
19 3 34 1 0 0 0 0 0 0 1 803
20 9 29 0 1 0 0 0 0 0 1 346
11 2 33 1 0 0 0 0 0 0 0 1079
19 2 35 1 0 0 0 0 0 0 1 1056
21 3 32 1 0 0 0 0 0 0 1 924
17 2 37 1 0 0 0 0 0 0 1 292
13 3 30 1 0 0 0 0 0 0 1 175
8 7 31 1 0 0 0 0 0 0 1 1189
15 8 35 0 2 0 0 0 0 0 1 216
15 4 33 0 0 0 0 1 0 0 0 152
15 8 35 0 0 0 0 1 0 0 0 1
7 9 31 0 1 0 0 0 0 0 1 296
12 6 36 1 0 0 0 0 0 0 1 974
8 6 33 1 0 0 0 0 0 0 1 1151
21 2 35 1 0 0 0 0 0 0 1 936
19 7 35 1 0 0 0 0 0 0 1 897
6 7 33 1 0 0 0 0 0 0 1 262
9 7 34 0 1 0 0 0 0 0 1 218
10 2 36 1 0 0 0 0 0 1 0 1141
10 6 33 2 0 0 0 0 0 0 1 1077
9 6 37 0 1 0 0 0 0 0 1 244
18 9 34 1 0 0 0 0 0 0 1 176
8 3 27 1 0 0 0 0 0 0 1 1215
13 6 34 1 0 0 0 0 0 0 1 201
21 6 33 1 0 0 0 0 0 0 1 1120
17 6 36 1 0 0 0 0 0 0 1 283
21 7 28 1 0 0 0 0 0 0 1 1060
6 3 30 1 0 0 0 0 0 0 1 258
16 5 32 1 0 0 0 0 0 0 1 1136
14 6 37 1 0 0 0 0 0 0 1 1028
16 9 30 1 0 0 0 0 0 0 1 1057
7 6 34 1 0 0 0 0 0 0 1 1028
16 8 36 1 0 0 0 0 0 0 1 1080
17 3 39 1 0 0 0 0 0 0 1 306
12 2 37 1 0 0 0 0 0 0 1 1038
20 3 31 1 0 0 0 0 0 0 1 958
20 6 29 1 0 0 0 0 0 0 1 1003
6 6 37 1 0 0 0 0 0 0 1 223
12 3 35 1 0 0 0 0 0 0 1 1141
18 5 33 1 0 0 0 0 0 0 1 214
11 7 35 1 0 0 0 0 0 0 1 1014
12 7 34 1 0 0 0 0 0 0 1 1169
10 7 37 1 0 0 0 0 0 0 1 1230
14 3 38 1 0 0 0 0 0 0 1 1007
14 7 35 1 0 0 0 0 0 0 1 1051
19 6 34 1 0 0 0 0 0 0 1 265
6 2 36 1 0 0 0 0 0 0 1 261
11 6 39 1 0 0 0 0 0 0 1 1005
15 6 35 1 0 0 0 0 0 0 1 446
10 3 29 1 0 0 0 0 0 0 1 1107
7 7 35 1 0 0 0 0 0 0 1 1031
13 7 26 1 0 0 0 0 0 0 1 366
7 2 36 1 0 0 0 0 0 0 1 1137
15 3 33 1 0 0 0 0 0 0 1 837
18 4 34 1 0 0 0 0 0 0 1 276
16 4 34 1 0 0 0 0 0 0 1 1111
7 3 36 1 0 0 0 0 0 0 1 1130
19 2 36 0 1 0 0 0 0 0 1 224
19 3 35 0 1 0 0 0 0 0 1 249
17 6 37 0 1 1 0 0 0 0 0 96
13 3 31 0 1 0 0 0 0 0 1 209
12 6 37 1 0 0 0 0 0 0 1 207
18 8 34 1 0 0 0 0 0 0 1 316
21 3 33 1 0 0 0 0 0 0 1 249
14 2 34 1 0 0 0 0 0 0 1 1013
11 3 33 1 0 0 0 0 0 0 1 1255
11 2 34 1 0 0 0 0 0 0 1 271
6 2 37 0 1 1 0 0 0 0 0 83
20 7 36 1 0 0 0 0 0 0 1 1253
19 7 36 0 1 0 0 0 0 0 1 210
20 2 32 1 0 0 0 0 0 0 1 336
21 2 36 1 0 0 0 0 0 0 1 217
6 7 34 0 1 0 0 0 0 0 1 217
15 7 29 1 0 0 0 0 0 0 1 1067
17 2 38 0 1 0 0 0 0 0 1 274
9 4 23 1 0 0 0 0 0 0 1 1076
9 8 30 1 0 0 0 0 0 0 1 1049
9 5 34 1 0 0 0 0 0 0 1 1171
8 6 34 1 0 0 0 0 0 0 1 265
10 6 34 1 0 0 0 0 0 0 1 220
17 5 31 0 0 0 1 0 0 0 0 938
8 7 32 1 0 0 0 0 0 0 1 307
8 2 30 1 0 0 0 0 0 0 1 2922
16 8 37 1 0 0 0 0 0 0 1 188
10 2 37 1 0 0 0 0 0 0 1 241
6 3 31 0 1 0 0 0 0 0 1 208
13 6 35 0 1 0 0 0 0 0 1 235
8 3 28 1 0 0 0 0 0 0 1 239
8 3 28 0 0 0 0 1 0 0 0 1
8 7 33 0 0 0 0 1 0 0 0 18
16 9 31 1 0 0 0 0 0 0 1 216
18 9 35 0 1 0 0 0 0 0 1 265
21 6 34 1 0 0 0 0 0 0 1 253
18 5 34 0 1 0 0 0 0 0 1 201
14 6 38 1 0 0 0 0 0 0 1 239
21 7 29 1 0 0 0 0 0 0 1 250
11 6 40 1 0 0 0 0 0 0 1 187
12 2 38 1 0 0 0 0 0 0 1 232
10 7 38 1 0 0 0 0 0 0 1 219
6 6 38 0 1 0 0 0 0 0 1 238
11 3 34 1 0 0 0 0 0 0 1 150
8 7 34 0 1 1 0 0 0 0 0 68
8 2 31 0 1 1 0 0 0 0 0 85
8 3 29 0 0 1 0 0 0 0 0 69
7 6 35 1 0 0 0 0 0 0 1 279
14 7 36 1 0 0 0 0 0 0 1 237
14 3 39 1 0 0 0 0 0 0 1 240
20 6 30 1 0 0 0 0 0 0 1 258
9 9 33 1 0 0 0 0 0 0 1 1256
10 3 30 2 0 0 0 0 0 0 1 228
12 3 36 1 0 0 0 0 0 0 1 268
11 7 36 1 0 0 0 0 0 0 1 264
16 5 33 1 0 0 0 0 0 0 1 303
7 7 36 1 0 0 0 0 0 0 1 234
16 4 35 1 1 0 0 0 0 0 1 230
16 5 34 0 0 0 0 1 0 0 0 11
16 9 32 0 0 0 0 1 0 0 0 96
15 3 34 1 0 0 0 0 0 0 1 243
15 6 36 1 0 0 0 0 0 0 1 263
7 3 37 1 0 0 0 0 0 0 1 242
7 2 37 1 0 0 0 0 0 0 1 260
14 2 35 1 0 0 0 0 0 0 1 234
20 3 32 1 0 0 0 0 0 0 1 330
15 7 30 1 1 0 0 0 0 0 1 210
16 8 38 0 1 0 0 0 0 0 1 175
21 3 34 0 1 0 0 0 0 0 1 259
10 2 38 0 1 0 0 0 0 0 1 182
21 2 37 0 1 0 0 0 0 0 1 243
20 6 31 0 1 1 0 0 0 0 0 105
17 4 29 1 0 0 0 0 0 0 1 1125
11 2 35 0 1 0 0 0 0 0 1 273
18 4 35 0 1 0 0 0 0 0 1 329
13 5 35 1 0 0 0 0 0 0 1 1135
19 5 29 1 0 0 0 0 0 0 1 964
9 5 35 1 0 0 0 0 0 0 1 253
19 9 36 1 0 0 0 0 0 0 1 974
20 2 33 0 1 0 0 0 0 0 1 279
20 7 37 0 1 0 0 0 0 0 1 290
19 8 33 1 0 0 0 0 0 0 1 960
9 4 24 1 0 0 0 0 0 0 1 282
9 8 31 1 0 0 0 0 0 0 1 282
17 9 33 1 0 0 0 0 0 0 1 749
12 2 39 0 1 0 0 0 0 0 1 208
14 3 40 0 1 0 0 0 0 0 1 184
13 9 37 1 0 0 0 0 0 0 1 1100
18 8 35 0 1 0 0 0 0 0 1 355
11 6 41 0 1 0 0 0 0 0 1 230
11 3 35 0 2 0 0 0 0 0 1 202
6 9 35 1 0 0 0 0 0 0 1 1160
7 6 36 0 1 0 0 0 0 0 1 202
14 7 37 0 1 0 0 0 0 0 1 200
10 3 31 0 1 0 0 0 0 0 1 201
10 6 35 1 0 0 0 0 0 0 1 321
21 6 35 0 1 0 0 0 0 0 1 274
15 3 35 0 1 0 0 0 0 0 1 190
6 4 34 1 0 0 0 0 0 0 1 1149
19 4 34 1 0 0 0 0 0 0 1 1109
14 6 39 0 1 0 0 0 0 0 1 296
10 7 39 0 2 0 0 0 0 0 1 274
14 2 36 0 1 0 0 0 0 0 1 211
6 5 35 1 0 0 0 0 0 0 1 1211
15 6 37 0 1 0 0 0 0 0 1 240
18 7 38 1 0 0 0 0 0 0 1 1057
9 9 34 1 0 0 0 0 0 0 1 292
13 8 36 1 0 0 0 0 0 0 1 1129
7 3 38 0 1 0 0 0 0 0 1 270
18 2 33 1 0 0 0 0 0 0 1 1150
7 7 37 0 1 0 0 0 0 0 1 294
17 5 32 1 0 0 0 0 0 0 1 429
8 9 36 1 0 0 0 0 0 0 1 1071
10 2 39 0 1 0 0 0 0 0 1 235
13 4 35 1 0 0 0 0 0 0 1 1339
18 6 35 1 0 0 0 0 0 0 1 1225
8 4 36 1 0 0 0 0 0 0 1 1151
17 4 30 1 0 0 0 0 0 0 1 227
8 8 34 1 0 0 0 0 0 0 1 1016
8 4 37 0 0 0 0 1 0 0 0 4
8 8 34 0 0 0 0 1 0 0 0 1
17 8 35 1 0 0 0 0 0 0 1 1302
6 8 38 1 0 0 0 0 0 0 1 1355
9 4 25 0 1 0 0 0 0 0 1 197
18 3 37 1 0 0 0 0 0 0 1 1269
21 8 35 1 0 0 0 0 0 0 1 1008
19 5 30 1 0 0 0 0 0 0 1 235
7 2 38 0 1 0 0 0 0 0 1 332
6 9 36 1 0 0 0 0 0 0 1 191
19 8 34 1 0 0 0 0 0 0 1 233
